dat_ref,log_ret,media_ret,desvio_ret,z_retorno,media_vol,score_retorno_mercado
2017-08-25,-0.0008297763596062875,0.004051515908373758,0.007787828302172887,-0.6267847824300534,2788633.3333333335,24.791168869865697
2017-08-28,-0.0008023027926825792,0.003853092615956875,0.007858963892212394,-0.5923675782824985,2786670.0,23.351553786470426
2017-08-29,0.0043977112892856045,0.003755957651844303,0.007838001475379032,0.08187720293970314,2788710.0,39.398796822160705
2017-08-30,-0.006244043462873107,0.0030300206000669298,0.008031537996057233,-1.1547058692236496,2790060.0,13.413797502553477
2017-08-31,-0.0007197239957594512,0.0025539436217848575,0.00793844158894577,-0.41238164706066116,2856466.6666666665,51.44071210517065
2017-09-01,0.015242873476547526,0.003535113925298992,0.008180806744485559,1.4311253054767967,2914980.0,100.0
2017-09-04,0.002860080254690298,0.0035851005353077464,0.008172944412095557,-0.08870980200776282,2917950.0,30.50350924818586
2017-09-05,0.0003049625751387038,0.0028636277335834562,0.0077293371423523,-0.3310329348198238,2967733.3333333335,52.55845738057789
2017-09-06,0.01732626485853484,0.0037174334800250887,0.0082966565593823,1.640278982395645,3011073.3333333335,100.0
2017-09-08,-0.004546362214414686,0.003661110478557207,0.00835096749584628,-0.982816984625343,3032080.0,19.322640729409738
2017-09-11,0.016825591304938523,0.004942544276664839,0.008199545349640763,1.4492324295510242,3049493.3333333335,92.775132454687
2017-09-12,0.002955839258596062,0.004823140672722463,0.008209833347658683,-0.22744693284899944,3083460.0,46.2848232922008
2017-09-13,0.003334965957682419,0.0043317771986971275,0.007959882988630904,-0.1252293837030586,3098456.6666666665,44.13287087110421
2017-09-14,-0.0017531537830358988,0.004199503673144575,0.008040261878258473,-0.7403561657956623,3081536.6666666665,26.561084141709372
2017-09-15,0.014626558840939831,0.004729799143385867,0.008352338979541971,1.1849087688843642,3151623.3333333335,100.0
2017-09-18,0.0030709033207617074,0.005306301905436329,0.0077508582775687555,-0.2884065873251663,3187173.3333333335,41.03384363714937
2017-09-19,-0.00021057618987553177,0.004782079070714408,0.007733114316106778,-0.6456202580881389,3188150.0,26.72180281738172
2017-09-20,0.00039479398846749476,0.004856350560793442,0.00768045220882852,-0.5808976413130311,3213370.0,36.25999307380089
2017-09-21,-0.005276778641575633,0.003659848537040631,0.007167987265775114,-1.2467414976147975,3238053.3333333335,11.46983979239877
2017-09-22,-0.0028345516150993506,0.003208287421086262,0.007268306443961317,-0.8313957429802851,3237416.6666666665,19.91065192356588
2017-09-25,-0.01264090834813307,0.0021658270344060678,0.00790072752621714,-1.87409771231898,3253633.3333333335,0.0
2017-09-26,-0.0016670927887280965,0.0021259548234955055,0.007918693572457518,-0.47899916539470955,3278236.6666666665,35.63836345458871
2017-09-27,-0.007048558713076725,0.0018285140653814989,0.008148169342739835,-1.0894560980581307,3312750.0,18.13863118251435
2017-09-28,-0.003121524751749026,0.0014704552062846114,0.008194702720651176,-0.5603595535517785,3290400.0,28.589895084777307
2017-09-29,0.009833639139822924,0.0022360591397463272,0.008188965967523432,0.9277825833209944,3305893.3333333335,67.84067797094936
2017-10-02,0.0008879680914966876,0.0023126159058061433,0.008167438056601195,-0.1744301951770553,3274133.3333333335,31.611691061334714
2017-10-03,0.03180459037819489,0.003101269091598875,0.01005898711303972,2.8535001550391863,3313253.3333333335,100.0
2017-10-04,-0.0022431768603762173,0.0028582568480242793,0.010126522629519588,-0.5037695460759084,3286986.6666666665,30.446884359081167
2017-10-05,0.00035245971554552307,0.00286051861661508,0.010125929121619148,-0.24768679209049368,3312470.0,48.64116914294328
2017-10-06,-0.007375273322901314,0.0016842548936895486,0.009790676459140257,-0.9253219891801431,3308513.3333333335,18.467842101876077
2017-10-09,-0.004321994842295583,0.0016949390542666488,0.00978365718869343,-0.6149984387756099,3305990.0,20.485129346116658
2017-10-10,0.015332096125700306,0.0016238202362076864,0.009672973068208449,1.4171729614906865,3349083.3333333335,88.85388687547608
2017-10-11,-0.0030868040947018695,0.0013360753146220703,0.009721124231638045,-0.4549761225074549,3399310.0,37.19237574782188
2017-10-13,0.004295483337549092,0.0013818142374728644,0.00973325157784315,0.2993520794950915,3417206.6666666665,50.873957764208576
2017-10-16,-0.0012737033993443184,0.0014046452081248443,0.009726089986895862,-0.2753777325808984,3378223.3333333335,34.966649097614614
2017-10-17,-0.009027253924543812,0.00027827317167324224,0.009484985647880471,-0.9810797234360056,3341230.0,15.642853248127548
2017-10-18,0.005104990404991817,0.00037513446139848556,0.009525230828206725,0.4965607688568532,3379856.6666666665,55.841747621396976
2017-10-19,-0.0040294676235269195,0.00019328248836746718,0.009573305166529237,-0.4410963651987423,3322486.6666666665,25.545096837665437
2017-10-20,0.001414779438730932,0.00024185322409429747,0.009576965445017625,0.12247368139422954,3269246.6666666665,39.992915587211606
2017-10-23,-0.012885214240802119,-0.0001204532330117256,0.009933462034744765,-1.2850264050078868,3253170.0,8.448187914708583
2017-10-24,0.012348357719177363,0.0006025424495728798,0.01027278223888333,1.1433918286660065,3245316.6666666665,72.96630648155937
2017-10-25,0.004195508732281347,0.0014042765962592805,0.00983520001257355,0.2838002412206859,3224053.3333333335,49.37697020207113
2017-10-26,-0.010159558306347091,0.0009998734763726619,0.010137745740428146,-1.100780397186057,3213673.3333333335,14.034088425945656
2017-10-27,0.0010535188500757076,0.0013856866936656348,0.009968895381279558,-0.03332042627447975,3221283.3333333335,48.096359903767336
2017-10-30,-0.015599615960219781,0.0007914918742146464,0.010602708702344976,-1.5459358824796576,3187503.3333333335,3.8474524127631886
2017-10-31,-0.006599267451273863,8.97251273384706e-06,0.010507979028331393,-0.6288782977383863,3191113.3333333335,31.796687498245753
